song_id,song_name,song_popularity,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
6vC1RB4tgLY2zgKptEYb5V,Girlfriend,54,0f2YkMXwFNJNSX7MymevKE,0.659,0.29,8,-13.456,0,0.0419,0.347,0,0.122,0.191,77.536,167562
07t4ML5fFkVP9TzrbY1byX,64',52,0f2YkMXwFNJNSX7MymevKE,0.632,0.548,7,-6.438,1,0.0842,0.137,0,0.106,0.596,80.362,159000
4YvD5XLIGCsZBIdoNCcSVE,24 Hrs (feat. Lil Tjay) Chopped Not Slopped Remix,51,0f2YkMXwFNJNSX7MymevKE,0.625,0.422,5,-8.331,0,0.182,0.179,0,0.306,0.304,85.834,241230
5GHXuh69XUrnrMTgDcqJC9,Heartbreaker,51,0f2YkMXwFNJNSX7MymevKE,0.287,0.315,1,-9.745,1,0.0586,0.779,1.72e-6,0.114,0.238,200.958,178280
5jTLperHBWrDOPE5tgbyTo,Soul Ties,51,0f2YkMXwFNJNSX7MymevKE,0.387,0.296,5,-11.452,0,0.0698,0.775,1.8e-4,0.11,0.114,85.126,182373
66F8UKWPtkCJSkbrPYJM6b,I Gotta Habit,45,7f35VZGDpomj11PXdNn5D9,0.785,0.561,5,-9.834,1,0.412,0.131,0,0.257,0.532,82.503,290429
3zHztD8JjCzmF1YTXTObBk,Baby I Wonder,41,7f35VZGDpomj11PXdNn5D9,0.753,0.499,2,-3.586,0,0.14,0.0991,0,0.219,0.56,80.962,165200
10xvKMI1Ub02Oz1EYtY0ql,Give Dem Hoes Up,39,7f35VZGDpomj11PXdNn5D9,0.873,0.341,8,-10.203,1,0.117,0.212,2.22e-6,0.0769,0.236,74.998,284918
1FY2JlbpVG5Rq3MzjJVT1G,Why You Do That,37,7f35VZGDpomj11PXdNn5D9,0.467,0.84,10,-10.399,0,0.399,0.00356,0.00147,0.34,0.698,165.976,282514
2pKhhNCRv1aS5VEMg40U7N,Where Do I Go (Bbq Music),33,7f35VZGDpomj11PXdNn5D9,0.836,0.768,1,-11.039,0,0.0826,0.176,0.0119,0.104,0.936,119.636,308767
2blVq8qJ5YoSFdgUvHEVez,Picture Me Rollin',32,7f35VZGDpomj11PXdNn5D9,0.657,0.607,6,-9.371,1,0.345,0.0951,0,0.189,0.605,172.107,190302
2olWt4kbEfDtEQe5FAXkmW,Take My Time,31,7f35VZGDpomj11PXdNn5D9,0.525,0.915,1,-4.139,0,0.246,0.00793,1.51e-4,0.0497,0.738,94.016,177447
4vAcCrq2GmyAEnUJtBYMkd,I'm so High,30,7f35VZGDpomj11PXdNn5D9,0.613,0.528,8,-8.709,1,0.17,0.107,9.28e-4,0.214,0.307,79.987,275696
7Fz4xFZO4Lzl7pmtwPu2Y9,So Cold (feat. A Boogie Wit da Hoodie),28,7f35VZGDpomj11PXdNn5D9,0.684,0.661,4,-4.457,0,0.178,0.081,0.0056,0.111,0.628,173.979,278621
399nojBYttnYIIpu7g1avh,75 in the Can,27,7f35VZGDpomj11PXdNn5D9,0.575,0.882,9,-4.348,1,0.112,6.72e-4,0,0.31,0.218,192.032,269817
4FC2oIKWbXNOq6NThyFxSQ,"Get The Strap (feat. Casanova, 6ix9ine & 50 Cent)",58,3kortApcf0ntRWexUkJE4H,0.611,0.929,7,-3.265,1,0.484,0.0712,0,0.0379,0.587,78.072,190514
4HlAvozp3RtE0m56ljHSEZ,Right Now,41,3kortApcf0ntRWexUkJE4H,0.844,0.365,1,-7.576,1,0.243,0.202,2.75e-6,0.115,0.0716,139.997,223931
47Kb5fAY59JsCmtX0GLOn5,We Outside,40,3kortApcf0ntRWexUkJE4H,0.676,0.755,1,-4.207,1,0.274,0.462,0,0.18,0.268,138.581,208003
6PZiPEOlGm6fYxRTYHhC2n,62,38,3kortApcf0ntRWexUkJE4H,0.742,0.572,6,-6.808,0,0.291,0.212,0,0.0983,0.236,119.234,225709
0kYXuE2wokSOe4zrERpWFJ,Thot,37,3kortApcf0ntRWexUkJE4H,0.757,0.814,8,-3.413,1,0.193,0.0899,0,0.0991,0.478,94.998,186455
0pcCI8w8ZMfdkExkpZlWA5,Rap Up 2020,35,3kortApcf0ntRWexUkJE4H,0.577,0.849,7,-4.363,1,0.402,0.28,0,0.599,0.78,89.467,830647
65dQC6LxA19eKZt7UKcq6P,Cam'ron Voice (Remix) (feat. Cam'ron),34,3kortApcf0ntRWexUkJE4H,0.459,0.866,4,-6.844,0,0.37,0.0737,0,0.287,0.587,86.484,183954
2E7AaQXyBSF3IM4L8925UG,Statute of Limitations,34,3kortApcf0ntRWexUkJE4H,0.549,0.929,11,-5.4,0,0.417,0.172,0.22,0.182,0.685,180.417,248059
3iTA3BjdFWEnmelOU4ZD3D,It Hit Different,33,3kortApcf0ntRWexUkJE4H,0.636,0.819,4,-3.397,0,0.43,0.124,0,0.235,0.647,123.567,182002
1b6RSDBWTuqM6F8MiUSau3,Freedom,31,3kortApcf0ntRWexUkJE4H,0.508,0.746,2,-6.308,0,0.337,0.106,0,0.077,0.281,89.737,248474
31AXBuBAT5OanYnUXkOxc1,Da Hated (feat. Dave East),52,4ubKsFJjMgWkARG6w2Qlv8,0.635,0.84,2,-4.646,1,0.364,0.24,0,0.37,0.795,81.507,273864
6YacvUU8Wfwi4i5y2Xh5so,Watch,46,4ubKsFJjMgWkARG6w2Qlv8,0.904,0.485,1,-9.379,1,0.358,0.23,0,0.256,0.173,114.986,267363
5MiHsru1E4TSHplPe6gFZp,Speaking In Tungs (feat Cam'ron),35,4ubKsFJjMgWkARG6w2Qlv8,0.474,0.739,11,-8.563,1,0.411,0.0416,0,0.0673,0.405,96.514,217200
6m85MvVNkujhKgIUPRkzRq,Blocc Spin,34,4ubKsFJjMgWkARG6w2Qlv8,0.501,0.67,7,-6.067,1,0.308,0.0163,0,0.144,0.261,188.215,210000
68prFxyfOaL335N8KnrPX7,Large on the Streets,34,4ubKsFJjMgWkARG6w2Qlv8,0.653,0.689,1,-11.493,0,0.623,0.242,0,0.169,0.79,117.622,227474
0mZVuzPFxJK1Rz0LpJOkCF,Respect The Jux,33,4ubKsFJjMgWkARG6w2Qlv8,0.365,0.958,1,-1.391,1,0.365,0.0891,0,0.313,0.648,78.566,239125
4y6HdsBAaoowz8yjPVqQyx,Jeff Hamilton,31,4ubKsFJjMgWkARG6w2Qlv8,0.64,0.827,0,-4.433,1,0.259,0.477,0,0.229,0.205,116.043,255582
7kV031B2WzGXdxiMXetkJl,Dishonorable Discharge,30,4ubKsFJjMgWkARG6w2Qlv8,0.43,0.839,10,-4.747,0,0.303,0.194,0,0.352,0.535,102.283,288000
0ryJhYrBRku4EhEn1l76DI,N.I.S.S.S.,30,4ubKsFJjMgWkARG6w2Qlv8,0.576,0.605,1,-6.154,1,0.334,0.161,0,0.101,0.179,95.854,137195
22GRek4xApvthIHmU57sJr,My Bae,30,4ubKsFJjMgWkARG6w2Qlv8,0.53,0.742,1,-3.581,1,0.0699,0.0433,0,0.131,0.21,161.853,241360
7cFpB4ozcSwXuhqjvNbrbP,Good Times,66,2x8KDZdSONA3872CnhaAlX,0.697,0.761,11,-7.647,0,0.302,0.157,0,0.789,0.666,81.728,211493
4bEC9WAGg0ednUtNAlgZV4,The Life - Album Version Edit (Explicit),51,2x8KDZdSONA3872CnhaAlX,0.427,0.706,0,-6.533,1,0.355,0.0305,0,0.323,0.508,173.913,189427
1s9sDjSTS8zqg1be66isSU,Hit Different,47,2x8KDZdSONA3872CnhaAlX,0.462,0.886,8,-3.996,0,0.265,4.11e-4,0,0.257,0.174,176.15,226978
7JTDBfXQ6rgbqJlmuzaOvB,Friends,44,2x8KDZdSONA3872CnhaAlX,0.661,0.903,5,-7.016,0,0.342,0.0823,0,0.0668,0.769,95.242,205427
0nSYsxK0mCDvhxVUWToTpw,Die Young,42,2x8KDZdSONA3872CnhaAlX,0.466,0.805,10,-4.367,0,0.327,0.419,0,0.157,0.79,86.982,242772
3O5e2Jgb8qxgB7vlaEUQMn,Nightmares 2 Dreams,41,2x8KDZdSONA3872CnhaAlX,0.548,0.709,6,-9.177,1,0.317,0.0108,0,0.108,0.465,167.844,175728
3NKEIsuKGlld2LUF6ms7Es,Coolest O.G.,40,2x8KDZdSONA3872CnhaAlX,0.726,0.745,2,-2.371,1,0.185,0.147,0,0.0773,0.346,85.97,203721
1JSVn8h3Ksu4EraRcxZgV8,Morning Mourning,39,2x8KDZdSONA3872CnhaAlX,0.561,0.756,2,-5.897,1,0.311,0.0536,0,0.533,0.379,75.769,216159
46PCamaScTXwKer6ZpgrNW,Make Em Move,37,2x8KDZdSONA3872CnhaAlX,0.826,0.738,11,-7.703,1,0.31,0.00439,0,0.382,0.477,81.703,222613
0erHcYxDynRnnS9Zwtp6sx,Hundred,37,2x8KDZdSONA3872CnhaAlX,0.664,0.678,6,-7.585,1,0.293,0.29,0,0.126,0.559,81.019,251852
2GlhJyZRWP3MnSXOvnovIa,Hands Up,64,3vDUJHQtqT3jFRZ2ECXDTi,0.799,0.878,1,-2.282,1,0.219,0.0775,0,0.51,0.594,95,240213
4UhUXGXEeq3mPJyzZkx9fY,You Don't Know,63,3vDUJHQtqT3jFRZ2ECXDTi,0.767,0.864,10,-1.847,0,0.133,0.0116,0,0.0957,0.747,85.475,257907
0B2ZuTLZnWQ6gz8RlNwBu1,On Fire,63,3vDUJHQtqT3jFRZ2ECXDTi,0.759,0.825,8,-4.289,1,0.22,0.0923,5.7e-4,0.24,0.429,94.857,187280
0cNJ3huiV99wvUN1tmQLTL,"Beamer, Benz, Or Bentley",62,3vDUJHQtqT3jFRZ2ECXDTi,0.652,0.671,4,-5.376,0,0.315,0.00402,2.89e-5,0.598,0.518,159.963,208387
1kSSWsWZuCcrlgVpb5yKYn,Warrior Part 2,62,3vDUJHQtqT3jFRZ2ECXDTi,0.716,0.893,10,-2.397,0,0.261,0.119,0,0.247,0.889,172.156,217973
25YwwruYRtxe6RQdKtrZFS,Karma,61,3vDUJHQtqT3jFRZ2ECXDTi,0.605,0.829,10,-2.377,0,0.444,0.0392,0,0.196,0.708,176.103,278533
0MjM12n2Blr3UxS083X5cQ,I'm So Fly,59,3vDUJHQtqT3jFRZ2ECXDTi,0.629,0.625,8,-4.258,0,0.317,0.146,0,0.0756,0.789,179.666,240067
37qcaCXw7TlBsDD5BgDoCf,Start It Up,52,3vDUJHQtqT3jFRZ2ECXDTi,0.446,0.87,1,-4.683,1,0.318,0.0935,0,0.437,0.438,161.79,289520
2PjixJLQjUxp9TzvCqJMGx,You Already Know,50,3vDUJHQtqT3jFRZ2ECXDTi,0.73,0.783,9,-3.946,1,0.164,0.35,4.96e-6,0.11,0.419,83.515,255280
0sTSaoK8Jzl3nbyXKQMuV8,Get Low,47,3vDUJHQtqT3jFRZ2ECXDTi,0.533,0.872,10,-1.973,0,0.127,0.348,0,0.0698,0.834,128.356,236040
6oEVnWKgPqIEPc53OYDNqG,Could've Been (feat. Bryson Tiller),76,3Y7RZ31TRPVadSFVy1o8os,0.45,0.352,1,-11.733,0,0.267,0.649,3.8e-6,0.249,0.408,102.679,252747
6MO2bfLHKykUgCChFdw91H,"Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown) (feat. Pop Smoke)",73,3Y7RZ31TRPVadSFVy1o8os,0.816,0.513,1,-8.363,1,0.244,0.0145,1.02e-4,0.14,0.17,96.981,296011
1dKe9VEGUSNfzn5MDvm6SJ,Closer (feat. H.E.R.),69,3Y7RZ31TRPVadSFVy1o8os,0.833,0.691,6,-5.771,1,0.133,0.139,2.99e-5,0.131,0.866,110.985,168873
4QZlnnZzr2ikWn4jdiyFfk,Closure (feat. H.E.R.),69,3Y7RZ31TRPVadSFVy1o8os,0.608,0.709,9,-7.725,0,0.0459,0.0456,1.19e-4,0.12,0.596,113.789,183133
29he0Joo5sz2607A6ZBT6H,Come Through (feat. Chris Brown),66,3Y7RZ31TRPVadSFVy1o8os,0.612,0.423,5,-8.062,0,0.0508,0.588,0,0.117,0.18,135.841,214093
428JUvntvW20r9hOOpFAao,Slide,62,3Y7RZ31TRPVadSFVy1o8os,0.823,0.487,10,-8.416,0,0.347,0.086,2.85e-5,0.172,0.172,96.997,236333
0HCFZGK3c1TQorbyPHcj1l,Blessed & Free,65,3Y7RZ31TRPVadSFVy1o8os,0.651,0.483,5,-9.867,0,0.183,0.754,5.12e-6,0.135,0.387,157.765,198171
3tZs3nVjySLbL320lP4mvs,Focus,64,3Y7RZ31TRPVadSFVy1o8os,0.414,0.314,1,-12.943,0,0.0548,0.25,1.47e-5,0.117,0.09,84.993,200133
3f3cliOygeuUpGRwdohy12,Comfortable,64,3Y7RZ31TRPVadSFVy1o8os,0.429,0.4,5,-11.679,0,0.0882,0.629,3.25e-5,0.087,0.357,72.487,255066
0Aa3g9EQoPNt6PiKjaUeb7,Every Kind Of Way,64,3Y7RZ31TRPVadSFVy1o8os,0.416,0.298,7,-8.499,1,0.0442,0.635,2.16e-6,0.136,0.191,95.386,160173
3gx6E5B42WHKf5agVWQAf2,Permission,57,7r2oyrNc0YjSC7hZL87V0Y,0.663,0.481,6,-4.121,0,0.0545,0.195,6.7e-5,0.0836,0.306,75.523,281512
30O1v6tzdg79BqxOCq5KqG,Touchy Feely,47,7r2oyrNc0YjSC7hZL87V0Y,0.915,0.472,0,-6.351,1,0.0512,0.22,5.74e-5,0.104,0.411,126.976,167381
2i6KDTQPyVkkT2xfq784dv,A.D.I.D.A.S. (All Day I),44,7r2oyrNc0YjSC7hZL87V0Y,0.412,0.384,2,-10.236,0,0.0281,0.0692,3.09e-5,0.108,0.0373,93.067,309987
49Lmm7h7aLUrkuaSsXjUtO,Just me & you,42,7r2oyrNc0YjSC7hZL87V0Y,0.372,0.572,11,-9.982,0,0.111,0.712,0,0.45,0.634,85.563,182081
5EpdvRM97d8JBlvCz1V6gM,Already Knew That,42,7r2oyrNc0YjSC7hZL87V0Y,0.732,0.747,11,-4.443,0,0.0571,0.722,0,0.267,0.48,106.018,209531
0WuqU4JAszhLQgrLpYlyMM,Last Time,40,7r2oyrNc0YjSC7hZL87V0Y,0.724,0.559,9,-6.713,0,0.076,0.0567,1.01e-6,0.231,0.298,134.945,270720
2SLN0j6wlPLOa0j59rknYx,Burn Slow,38,7r2oyrNc0YjSC7hZL87V0Y,0.526,0.63,5,-7.068,0,0.0548,0.296,3.04e-5,0.131,0.545,120.422,216560
1U87Lmvin4h7OSUj8xlukv,Too Much (feat. Miguel),37,7r2oyrNc0YjSC7hZL87V0Y,0.603,0.667,8,-3.796,1,0.0612,0.129,0,0.245,0.256,133.077,198496
1FeJHc0jJZbVWELG5Itf6k,Be Mine,34,7r2oyrNc0YjSC7hZL87V0Y,0.566,0.838,7,-3.893,1,0.188,0.15,0.00528,0.225,0.603,171.985,221226
1K1bNm5kCRRdxut03Ab9zD,Rain,33,7r2oyrNc0YjSC7hZL87V0Y,0.652,0.563,2,-5.674,1,0.0493,0.715,0,0.0791,0.429,121.346,273078
5Q6fh8OEhBYepJaORz9lxe,Daddy Issues (Remix) feat. Syd,74,3jk39CGeaaSO3FPKNx1RUx,0.623,0.533,10,-8.164,1,0.0653,0.245,0.00717,0.112,0.247,84.982,181187
0P11qKeHWhUy0rDPeY8dyB,Out Loud (feat. Kehlani),65,3jk39CGeaaSO3FPKNx1RUx,0.565,0.364,6,-9.512,1,0.2,0.328,0,0.108,0.527,155.705,203037
50wpwXmMyYWMEhuATNxLEt,CYBAH (feat. Lucky Daye),56,3jk39CGeaaSO3FPKNx1RUx,0.722,0.467,5,-7.519,0,0.077,0.0537,5.57e-4,0.122,0.68,74.968,244139
6bL1Rqcx1RXG6VsMmrYN8F,When Love's Around (feat. Syd),53,3jk39CGeaaSO3FPKNx1RUx,0.694,0.584,8,-9.406,0,0.149,0.312,0.00646,0.0717,0.343,173.987,191933
105d0lOPEis24ZdvOllxJp,Right Track (feat. Smino),51,3jk39CGeaaSO3FPKNx1RUx,0.806,0.557,9,-6.007,1,0.0767,0.184,0,0.168,0.815,113.033,158272
1LnEy9O3sYTeO6KiPHKGHq,Birthday,49,3jk39CGeaaSO3FPKNx1RUx,0.692,0.728,5,-8.686,0,0.0822,0.0926,4.58e-6,0.125,0.668,136.205,219520
44ByUAJyV8ZcRW3y5gqMpU,Dollar Bills (feat. Steve Lacy),50,3jk39CGeaaSO3FPKNx1RUx,0.656,0.804,1,-7.449,1,0.248,0.085,6.36e-4,0.32,0.765,71.524,187520
0NBTjVJKPWkfsJ7PkUU66K,Fast Car,50,3jk39CGeaaSO3FPKNx1RUx,0.822,0.48,11,-7.175,0,0.0475,0.069,0.00486,0.322,0.577,111.959,210000
0IaiJbZebXLqfetAkMEZzU,Body,48,3jk39CGeaaSO3FPKNx1RUx,0.88,0.507,1,-7.782,1,0.0921,0.0587,0.474,0.109,0.378,109.977,262053
4Fbo7DDWTiYJGtfaB3jrnr,Missing Out,43,3jk39CGeaaSO3FPKNx1RUx,0.705,0.528,11,-5.582,1,0.0416,0.00761,0.00412,0.129,0.272,119.816,239744
0DQQRJ4sR3pxwom9L7D7QR,Blind Man,58,3UjPnt2nRmw10N58bBeNOg,0.89,0.523,6,-8.526,1,0.056,0.453,1.58e-6,0.0831,0.345,111.031,242196
7whRnyXkGLSkwluSMe1JH5,Feelings 4 You,55,3UjPnt2nRmw10N58bBeNOg,0.652,0.312,8,-7.399,0,0.0495,0.367,4.15e-6,0.134,0.203,117.702,256202
23ms6zeO6s63b7pLum9s87,Tarantino,54,3UjPnt2nRmw10N58bBeNOg,0.857,0.424,7,-8.384,1,0.165,0.0427,0.0121,0.101,0.302,103.013,154369
5cHdOuER9BztlOcbUNBmrQ,Just Get Here (feat. Wale & VanJess),53,3UjPnt2nRmw10N58bBeNOg,0.795,0.386,5,-10.093,0,0.157,0.59,2.65e-6,0.0923,0.196,98.969,329693
1lxs63LaZX1wHBr0qIt5oK,SURF (feat. Masego),51,3UjPnt2nRmw10N58bBeNOg,0.603,0.569,11,-7.472,0,0.346,0.11,4.59e-4,0.101,0.305,166.051,202107
2zIkPM6r0yEjWt18qG3jP3,Afraid,50,3UjPnt2nRmw10N58bBeNOg,0.726,0.296,4,-7.859,0,0.0393,0.355,0,0.112,0.148,123.942,220044
2v9TxPdblHMBRir1y9uIqw,If This Is Love,48,3UjPnt2nRmw10N58bBeNOg,0.74,0.472,0,-9.757,0,0.0989,0.226,2.08e-4,0.225,0.305,104.044,220301
6iCFFLe0WjnKUkf0PMD3xO,Deep End,45,3UjPnt2nRmw10N58bBeNOg,0.676,0.336,10,-8.856,0,0.0402,0.457,2.8e-6,0.116,0.291,88.051,218227
7rezT408cCLBBr40Gvtg4J,Honest,44,3UjPnt2nRmw10N58bBeNOg,0.321,0.317,6,-10.963,0,0.0463,0.841,0.00234,0.095,0.253,83.962,170249
67sHZvyNVEP6JIpiCJznsZ,Sweet Holy Honey,44,3UjPnt2nRmw10N58bBeNOg,0.623,0.475,7,-10.06,1,0.0735,0.61,0.00264,0.265,0.425,145.027,225297
0hZIaQMGqu41dozEwqVa1b,Satisfaction,65,3QTDHixorJelOLxoxcjqGx,0.685,0.577,7,-4.655,0,0.108,0.66,2.69e-6,0.109,0.371,110.326,130982
0wY9rA9fJkuESyYm9uzVK5,D'Evils,65,3QTDHixorJelOLxoxcjqGx,0.784,0.586,1,-3.417,1,0.187,0.00558,2.86e-4,0.106,0.656,132.169,171818
5ibTi2YwtvbB1bTOv2I93d,John Redcorn,64,3QTDHixorJelOLxoxcjqGx,0.734,0.438,6,-6.124,0,0.0865,0.224,0.00292,0.215,0.645,143.961,187893
4sFzG7iUlyPmuyASCkre9A,Hair Down (feat. Kendrick Lamar),63,3QTDHixorJelOLxoxcjqGx,0.793,0.489,8,-10.984,0,0.284,0.25,1.01e-4,0.432,0.47,120.097,216933
5LKzqs734Xs528hqK8bGS1,You Can't Save Me,61,3QTDHixorJelOLxoxcjqGx,0.622,0.584,0,-7.891,1,0.122,0.0628,1.52e-4,0.119,0.545,158.276,174947
3Ku9kSWtDQPC8bSWpHR7z0,That's Why I Love You (feat. Sabrina Claudio),59,3QTDHixorJelOLxoxcjqGx,0.64,0.496,3,-6.077,0,0.284,0.333,0,0.13,0.547,119.849,241747
4eULGB0zI7NIdV2KjWbbiZ,Mood (feat. Zacari),58,3QTDHixorJelOLxoxcjqGx,0.599,0.686,8,-5.951,1,0.0422,0.0177,0.00105,0.0929,0.663,148.009,191360
6NblUCwJXYkQlQ6LhcmSlQ,Ooh Nah Nah (feat. Masego),57,3QTDHixorJelOLxoxcjqGx,0.85,0.273,7,-11.567,0,0.278,0.052,2.22e-6,0.104,0.572,116.894,240000
4Ami4MTReWxztxGW1ZmOk8,Rapper Weed,56,3QTDHixorJelOLxoxcjqGx,0.551,0.674,7,-5.15,1,0.425,0.0446,0,0.0922,0.55,147.368,160000
3J5fFQ0PxfKQU5putEvUoM,New Sky (feat. Kadhja Bonet),55,3QTDHixorJelOLxoxcjqGx,0.608,0.651,5,-6.954,0,0.0376,0.0631,0.00111,0.151,0.252,89.097,191973
56z2qI0gKcPthQF6l8AW3E,Bust Your Windows,64,7gSjFKpVmDgC2MMsnN8CYq,0.683,0.664,5,-4.233,0,0.0332,0.538,0,0.0671,0.866,106.991,266307
2sXydP9vPEYUH4uAWotuGu,Girl Like Me (feat. H.E.R.),61,7gSjFKpVmDgC2MMsnN8CYq,0.5,0.638,6,-4.007,0,0.0756,0.66,0,0.366,0.698,81.145,224880
360NCp4XoQ0sFi5jgu5Ww7,Insecure,61,7gSjFKpVmDgC2MMsnN8CYq,0.512,0.511,7,-4.412,0,0.324,0.537,0,0.115,0.651,88.816,218073
2I7CJZLo2nDqGuzZJA1XlZ,Pick Up Your Feelings,60,7gSjFKpVmDgC2MMsnN8CYq,0.758,0.413,2,-6.239,0,0.0464,0.321,0,0.117,0.599,85.46,229413
4Xr6BbSSu5HhImp8vfxMbg,On It,60,7gSjFKpVmDgC2MMsnN8CYq,0.422,0.377,1,-6.7,0,0.0376,0.315,0,0.107,0.227,128.441,205000
7ydDdvP0VpVLvaK8iG63HH,Roster,58,7gSjFKpVmDgC2MMsnN8CYq,0.667,0.471,8,-6.64,1,0.0332,0.701,3.29e-6,0.105,0.456,82.954,219787
0Ri0LzOMJmqi9HGZE5cRYV,Need U Bad,58,7gSjFKpVmDgC2MMsnN8CYq,0.529,0.659,7,-5.318,1,0.0629,0.0232,0,0.114,0.36,138.196,257427
0OFSdfkFF5wLszOz0csftu,Our Love (from the series Arcane League of Legends),58,7gSjFKpVmDgC2MMsnN8CYq,0.574,0.764,1,-5.286,1,0.0344,0.104,5.03e-6,0.107,0.621,105.823,218249
6u0JBv5NxVGRrFtJqFLpa7,BPW,58,7gSjFKpVmDgC2MMsnN8CYq,0.393,0.416,1,-7.141,1,0.0498,0.669,0,0.142,0.606,176.188,202453
6KOc6ViZB8NtfCVABmTe66,Let It Burn,56,7gSjFKpVmDgC2MMsnN8CYq,0.559,0.56,8,-7.508,0,0.0375,0.264,0,0.112,0.425,79.016,223093
1xzBco0xcoJEDXktl7Jxrr,Mo Bamba,79,2RDOrhPqAM4jzTRCEb19qX,0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,183907
1BzXvBpIFWJgu0P8P6xmP4,Stick (with JID & J. Cole feat. Kenny Mason & Sheck Wes),71,2RDOrhPqAM4jzTRCEb19qX,0.671,0.857,7,-5.435,1,0.292,0.266,0,0.668,0.597,118.574,309323
6uJONCdr2rC65BNmCnTBWK,GANG GANG,68,2RDOrhPqAM4jzTRCEb19qX,0.859,0.6,7,-4.63,0,0.301,0.071,0,0.353,0.568,123.017,244761
2ayvMaVf5RAXnNQwHvArB7,MVP,67,2RDOrhPqAM4jzTRCEb19qX,0.749,0.761,9,-4.67,1,0.16,0.113,0,0.066,0.512,144.019,146667
07AQbb8xIEj3bF082KEwJp,WESPN,60,2RDOrhPqAM4jzTRCEb19qX,0.655,0.526,0,-7.216,1,0.239,0.472,0.00104,0.0984,0.675,161.808,273747
1dhO5lyN2Otv4qR0xWQXH7,Live Sheck Wes,59,2RDOrhPqAM4jzTRCEb19qX,0.781,0.617,0,-7.82,1,0.252,7.32e-4,0.0467,0.158,0.506,139.973,147347
5w8wL9IpVlOerzOzOvkjvG,"Enzo (with Sheck Wes, feat. Offset, 21 Savage & Gucci Mane)",58,2RDOrhPqAM4jzTRCEb19qX,0.785,0.726,2,-4.209,1,0.0387,0.0739,4.01e-6,0.316,0.181,119.963,248053
5wIoCFiqMUXwtjKcojsKa9,Losing My Mind,47,2RDOrhPqAM4jzTRCEb19qX,0.81,0.272,5,-11.374,1,0.163,0.239,0.785,0.0885,0.184,80.048,156013
6mS9JgLlBCbmsMQnKrm2e3,YKTS,46,2RDOrhPqAM4jzTRCEb19qX,0.72,0.484,1,-5.021,1,0.415,0.0132,0.0299,0.113,0.166,179.957,194817
1oU2vrVzQxqoZJZSw80Ven,Gmail,46,2RDOrhPqAM4jzTRCEb19qX,0.763,0.708,8,-6.297,1,0.134,0.07,0.0106,0.13,0.732,160.035,216947
65OVbaJR5O1RmwOQx0875b,Wants and Needs (feat. Lil Baby),84,5f7VJjfbwm532GiveGC0ZK,0.578,0.449,1,-6.349,1,0.286,0.0618,2.17e-6,0.119,0.1,136.006,192956
78QR3Wp35dqAhFEc2qAGjE,Drip Too Hard (Lil Baby & Gunna),82,5f7VJjfbwm532GiveGC0ZK,0.897,0.662,1,-6.903,0,0.292,0.0852,0,0.534,0.389,112.511,145543
1qqSQhDwPXl8WY0Fxx9kIt,2step (feat. Lil Baby),61,5f7VJjfbwm532GiveGC0ZK,0.693,0.643,4,-5.867,0,0.0828,0.138,0,0.108,0.477,95.055,163450
37Nqx7iavZpotJSDXZWbJ3,Girls Want Girls (with Lil Baby),81,5f7VJjfbwm532GiveGC0ZK,0.767,0.438,7,-8.726,0,0.29,0.181,0,0.142,0.381,86.975,221980
6ws54n2IzyrIxxyzlG2bVJ,Right On,81,5f7VJjfbwm532GiveGC0ZK,0.535,0.618,2,-5.668,1,0.382,0.0245,0,0.103,0.211,165.991,213976
6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,81,5f7VJjfbwm532GiveGC0ZK,0.963,0.346,5,-9.309,0,0.53,0.0355,0,0.108,0.562,119.957,142273
3ihIZrJreMJPjQdNLrEXnP,In A Minute,80,5f7VJjfbwm532GiveGC0ZK,0.643,0.605,4,-5.968,0,0.297,0.0336,0,0.112,0.145,84.216,200471
5W8jRrZ6tWrTrqnKRtIQBf,p r i d e . i s . t h e . d e v i l (with Lil Baby),79,5f7VJjfbwm532GiveGC0ZK,0.861,0.656,4,-7.867,0,0.425,0.104,0,0.0986,0.331,88.967,218210
5BbdKBZO0TH0GhfxUfyhL9,Freestyle,78,5f7VJjfbwm532GiveGC0ZK,0.877,0.517,2,-5.426,0,0.0706,0.217,0,0.143,0.255,119.996,162053
577YBGuskWkVDCxZrLRB4v,Pure Cocaine,77,5f7VJjfbwm532GiveGC0ZK,0.964,0.487,10,-6.071,0,0.421,0.00127,6.57e-6,0.115,0.107,127.05,154024
1W24W6jQegnNh0x5DfBBPT,The Grinch,78,6Xgp2XMz1fhVYe7i6yNAax,0.676,0.503,8,-6.115,1,0.0971,0.137,6.36e-5,0.0981,0.196,162.85,91288
4mHgYpuGHu99Mw69E83CP2,Taking A Walk,77,6Xgp2XMz1fhVYe7i6yNAax,0.767,0.538,0,-6.044,0,0.052,0.68,0,0.192,0.343,81.031,121680
75lcPkAkUsKWHGBlGM476R,1400 / 999 Freestyle,77,6Xgp2XMz1fhVYe7i6yNAax,0.825,0.572,6,-6.067,0,0.0864,0.0079,0,0.113,0.568,141.991,175954
